age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
51;1;1;2;2;423;1;1;3;16;oct;95;1;-1;0;1;2
65;10;1;3;2;493;2;2;3;16;oct;622;1;182;1;3;2
81;10;2;1;2;0;2;2;2;16;oct;128;1;-1;0;1;2
34;12;3;4;2;3119;2;2;3;16;oct;306;1;-1;0;1;1
33;4;3;4;2;8514;2;2;3;16;oct;165;1;57;1;3;2
73;10;1;1;2;519;2;2;2;16;oct;434;1;57;1;3;1
35;1;1;4;2;690;2;2;3;16;oct;108;1;-1;0;1;2
40;11;1;2;2;2266;2;2;3;16;oct;447;1;147;5;3;1
37;12;1;2;2;4017;2;2;3;16;oct;156;1;-1;0;1;1
44;11;3;4;2;643;2;2;3;16;oct;324;1;143;3;3;1
40;11;1;2;2;2338;2;2;3;16;oct;717;2;-1;0;1;1
45;8;3;2;2;0;1;2;3;16;oct;283;1;165;3;3;2
61;4;1;4;2;0;2;2;3;16;oct;136;2;-1;0;1;1
74;10;2;2;2;4079;2;2;3;19;oct;343;3;-1;0;1;1
70;10;1;2;2;3175;2;2;3;19;oct;115;2;-1;0;1;2
63;10;1;2;2;588;2;2;3;19;oct;143;2;-1;0;1;2
61;11;2;2;2;6481;2;2;3;19;oct;131;1;-1;0;1;1
62;10;1;3;2;1515;1;2;3;19;oct;131;1;187;2;3;2
33;2;3;2;2;9;2;2;3;19;oct;238;1;-1;0;1;2
47;8;1;2;2;820;2;2;3;19;oct;98;1;-1;0;1;1
62;8;1;3;2;1381;2;2;3;19;oct;1020;1;-1;0;1;2
39;4;3;4;2;1648;2;2;3;19;oct;123;1;-1;0;1;2
62;4;2;4;2;1619;2;2;3;19;oct;534;1;-1;0;1;2
46;8;1;4;2;3745;2;2;3;19;oct;82;1;-1;0;1;2
26;4;3;4;2;1177;2;2;3;19;oct;116;1;-1;0;1;2
37;4;3;4;2;254;2;2;3;19;oct;120;1;-1;0;1;2
26;11;3;2;2;334;2;2;3;19;oct;217;1;-1;0;1;2
80;4;1;3;2;6483;2;2;2;19;oct;123;1;-1;0;1;2
30;1;3;2;2;648;2;2;3;19;oct;54;1;-1;0;1;2
72;10;1;3;2;806;2;2;3;19;oct;169;1;-1;0;1;2
46;5;3;3;2;10889;2;2;3;19;oct;167;3;-1;0;1;2
47;12;3;1;2;1784;2;2;3;19;oct;385;2;-1;0;1;1
76;5;2;3;2;1411;2;2;2;19;oct;233;2;187;3;4;1
59;3;1;2;2;561;2;2;2;19;oct;323;2;-1;0;1;2
30;3;1;3;2;1787;2;2;3;19;oct;79;1;-1;0;1;2
56;4;3;1;2;111;2;2;3;19;oct;79;1;186;1;3;2
30;1;3;4;2;261;2;2;3;19;oct;233;1;137;20;3;2
54;4;1;1;2;831;1;1;2;19;oct;208;3;109;3;3;2
57;2;1;3;2;8;2;2;2;19;oct;270;2;-1;0;1;2
28;1;1;2;2;172;1;2;3;19;oct;123;2;-1;0;1;2
60;4;1;2;2;0;2;2;2;19;oct;1745;3;62;3;3;2
30;7;3;4;2;7529;2;2;3;19;oct;328;1;-1;0;1;1
63;10;1;3;2;12067;2;2;2;20;oct;2187;1;-1;0;1;2
61;1;1;2;2;1541;2;2;3;20;oct;59;1;104;3;3;2
31;3;3;2;2;8304;2;2;3;20;oct;164;1;183;1;3;2
39;4;1;4;2;1802;2;2;3;20;oct;92;1;336;1;3;2
22;7;3;3;2;3472;2;2;3;20;oct;332;1;183;3;3;1
39;11;1;4;2;206;2;2;3;20;oct;148;2;195;2;4;1
37;4;3;4;2;0;2;2;3;20;oct;107;1;258;3;2;2
72;10;1;3;2;1388;2;2;2;20;oct;513;1;-1;0;1;1
77;10;1;1;2;1807;2;2;2;20;oct;373;1;-1;0;1;1
36;11;1;2;2;480;2;2;3;20;oct;213;1;-1;0;1;1
43;11;1;2;2;69;1;1;3;20;oct;304;1;337;1;3;2
65;10;1;2;2;571;1;2;3;20;oct;349;1;183;2;4;1
54;11;1;2;2;3994;2;1;3;20;oct;595;2;187;2;4;1
32;8;1;3;2;400;2;2;3;20;oct;76;2;-1;0;1;2
25;7;3;2;2;3165;2;2;2;20;oct;251;2;-1;0;1;2
46;1;3;2;2;1693;1;2;3;20;oct;427;1;-1;0;1;1
28;4;3;4;2;80;2;2;3;20;oct;676;2;146;2;3;1
61;4;1;4;2;267;2;2;3;21;oct;192;3;184;1;4;1
53;5;1;3;2;2581;2;2;3;21;oct;828;1;189;1;3;1
38;8;2;2;2;0;1;2;3;21;oct;576;1;183;4;4;1
69;10;1;4;2;473;2;2;3;21;oct;110;1;106;2;3;2
53;4;2;4;2;3370;2;2;3;21;oct;180;1;334;3;2;2
27;7;3;4;2;1134;2;2;3;21;oct;825;1;183;4;4;1
74;10;1;4;2;4912;2;2;2;21;oct;129;3;-1;0;1;2
67;10;1;4;2;3810;2;2;3;21;oct;1206;1;-1;0;1;2
55;3;2;2;2;309;2;2;3;21;oct;467;2;184;1;4;1
33;4;3;4;2;6807;2;2;3;21;oct;512;2;184;1;4;1
27;7;3;4;2;24025;2;2;3;21;oct;99;1;-1;0;1;2
87;10;2;3;2;6746;2;2;2;21;oct;749;1;-1;0;1;1
57;4;1;4;2;375;2;2;3;21;oct;135;1;-1;0;1;1
33;9;3;4;2;658;1;2;3;21;oct;307;1;208;1;4;1
51;11;1;2;2;371;1;1;3;21;oct;287;1;-1;0;1;1
76;10;2;3;2;2693;2;2;3;21;oct;107;2;-1;0;1;1
64;4;1;4;2;4688;2;2;3;21;oct;200;1;-1;0;1;1
35;11;3;2;2;70;1;2;3;21;oct;197;2;188;2;2;2
19;7;3;2;2;329;2;2;3;22;oct;252;2;-1;0;1;1
33;1;1;4;2;79;1;2;3;22;oct;249;2;335;2;3;1
55;4;2;4;2;0;2;2;3;22;oct;360;5;-1;0;1;1
31;8;3;1;2;6281;2;2;3;22;oct;257;1;128;3;2;1
92;10;1;1;2;775;2;2;3;22;oct;313;3;-1;0;1;1
35;11;1;2;2;2779;2;2;3;22;oct;118;2;-1;0;1;1
30;11;3;4;2;411;2;2;3;22;oct;127;3;149;2;3;1
68;10;3;4;2;2144;2;2;3;22;oct;277;1;184;2;4;1
42;1;2;2;2;527;2;1;3;22;oct;181;1;185;1;4;1
41;11;3;4;2;431;2;2;3;22;oct;133;1;107;2;4;1
35;4;3;4;2;1750;1;2;3;22;oct;422;1;175;4;4;2
32;4;3;4;2;643;2;2;3;22;oct;287;1;-1;0;1;2
29;9;1;2;2;123;2;1;3;22;oct;247;1;184;3;4;1
70;10;1;2;2;2064;2;2;3;22;oct;334;1;-1;0;1;2
54;1;1;2;2;0;2;2;3;22;oct;391;2;-1;0;1;2
27;8;3;2;2;3792;2;2;3;22;oct;504;1;183;2;4;1
78;10;1;1;2;4807;2;2;2;22;oct;1002;4;-1;0;1;1
82;10;1;3;2;8603;2;2;3;22;oct;306;3;107;1;4;1
29;11;3;4;2;2178;2;2;3;22;oct;260;2;139;1;2;1
78;10;2;3;2;229;2;2;2;22;oct;97;1;-1;0;1;1
55;12;1;2;2;0;2;2;3;22;oct;102;1;106;1;3;2
76;10;1;4;2;2991;2;2;3;22;oct;344;1;183;1;4;1
69;4;1;2;2;4;2;2;3;23;oct;114;4;-1;0;1;2
38;4;1;4;2;4174;2;2;3;23;oct;336;2;184;5;3;1
60;11;1;2;2;10925;2;2;3;23;oct;270;3;185;1;4;1
33;12;2;2;2;2411;1;2;3;23;oct;130;1;161;1;3;1
43;8;1;2;2;14646;2;2;3;23;oct;210;1;-1;0;1;1
61;10;1;2;2;86;2;2;3;23;oct;149;1;-1;0;1;1
43;11;3;1;2;11115;2;2;3;23;oct;476;1;74;2;4;1
73;10;1;3;2;796;2;2;3;23;oct;427;1;182;2;3;1
39;11;1;2;2;0;1;2;3;23;oct;622;1;184;1;4;2
57;4;1;3;2;6900;2;2;3;23;oct;255;4;185;2;3;1
33;4;1;4;2;5878;2;2;3;23;oct;438;1;430;2;3;1
77;4;1;1;2;1780;1;2;3;23;oct;221;2;183;3;4;1
45;11;1;2;2;1673;2;2;3;23;oct;76;1;-1;0;1;2
35;11;3;2;2;183;2;2;3;23;oct;281;1;52;4;3;1
37;1;3;2;2;0;2;2;3;23;oct;93;1;-1;0;1;2
59;10;1;3;2;3648;2;2;2;23;oct;257;2;126;3;4;1
39;4;3;4;2;416;2;2;3;23;oct;56;4;-1;0;1;2
76;10;1;2;2;4112;2;2;2;23;oct;282;2;-1;0;1;1
40;1;1;4;2;1108;2;2;3;26;oct;61;2;76;3;3;2
42;4;1;4;2;2463;2;2;3;26;oct;183;2;-1;0;1;2
40;1;1;2;2;0;2;2;3;26;oct;87;2;200;2;3;2
44;4;2;4;2;36;2;2;3;26;oct;127;2;153;3;3;2
70;2;1;4;2;353;2;2;3;26;oct;110;2;-1;0;1;2
59;10;1;4;2;1425;2;2;3;26;oct;151;2;77;3;3;2
52;1;1;2;2;722;2;2;3;26;oct;99;2;185;3;3;2
46;1;1;2;2;0;1;2;3;26;oct;87;1;185;2;2;2
70;10;1;2;2;2815;2;2;3;26;oct;67;1;-1;0;1;2
73;10;1;3;2;542;2;2;3;26;oct;355;1;180;5;3;1
50;11;3;2;2;3897;2;2;3;26;oct;298;1;-1;0;1;2
82;5;2;3;2;1381;2;2;3;27;oct;156;1;-1;0;1;2
81;10;1;3;2;243;2;2;3;27;oct;131;1;-1;0;1;1
55;1;1;2;2;865;1;2;3;27;oct;96;1;111;3;3;2
52;11;1;2;2;1373;2;2;3;27;oct;157;1;-1;0;1;2
41;2;3;1;2;942;2;2;3;27;oct;143;1;188;1;4;1
58;8;1;2;2;3027;1;2;3;27;oct;120;1;186;1;4;2
57;11;1;2;2;254;2;2;3;27;oct;207;1;-1;0;1;1
46;4;3;4;2;311;1;1;3;27;oct;96;1;158;1;3;2
28;11;3;1;2;0;1;2;3;27;oct;96;1;267;1;3;1
38;8;3;2;2;0;2;2;3;27;oct;297;1;75;3;3;1
30;4;3;4;2;398;2;2;3;27;oct;102;1;180;3;4;1
52;12;1;2;2;992;1;2;3;27;oct;424;1;515;1;3;1
22;7;3;2;2;23;2;2;3;27;oct;137;1;-1;0;1;1
53;2;1;3;2;732;2;2;3;27;oct;759;2;-1;0;1;1
60;1;1;1;2;4629;1;2;3;27;oct;624;1;-1;0;1;1
66;10;1;3;2;747;2;2;2;27;oct;515;1;-1;0;1;2
70;10;1;2;2;616;2;2;3;27;oct;89;1;-1;0;1;2
55;11;1;2;2;0;1;1;3;27;oct;88;1;-1;0;1;2
54;1;1;1;2;140;2;2;2;27;oct;521;2;-1;0;1;2
59;5;1;2;2;0;2;2;2;27;oct;376;1;81;3;3;2
80;10;1;2;2;87;2;2;2;27;oct;219;2;-1;0;1;2
56;4;1;2;2;0;2;2;3;27;oct;298;1;111;8;2;1
33;4;3;4;2;373;2;1;3;27;oct;259;1;-1;0;1;2
71;11;1;4;2;383;2;2;3;27;oct;327;2;183;3;4;2
76;10;1;1;2;992;2;2;3;27;oct;139;2;-1;0;1;2
38;5;2;2;2;70;2;2;3;27;oct;255;3;148;1;4;1
44;4;3;4;2;5063;2;2;3;27;oct;418;2;-1;0;1;1
69;10;2;2;2;4572;2;2;2;27;oct;146;2;56;1;2;1
65;10;1;2;2;1624;2;2;3;27;oct;189;2;-1;0;1;2
34;1;3;4;2;18;1;1;3;27;oct;114;1;180;1;4;2
60;5;1;3;2;182;2;2;3;27;oct;83;2;76;3;3;2
29;12;3;4;2;1788;2;2;3;27;oct;353;1;-1;0;1;1
52;12;1;2;2;659;2;2;3;27;oct;113;1;-1;0;1;1
36;7;3;4;2;129;2;2;3;27;oct;149;1;-1;0;1;1
33;4;3;4;2;3170;2;2;3;28;oct;246;2;-1;0;1;2
63;10;1;4;2;937;2;2;3;28;oct;219;2;-1;0;1;2
30;4;3;4;2;16935;2;2;3;28;oct;108;1;-1;0;1;2
29;11;1;2;2;1599;1;2;3;28;oct;95;1;112;2;3;2
61;10;1;2;2;89;2;2;3;28;oct;154;1;181;2;3;2
50;4;1;4;2;3463;2;1;3;28;oct;96;1;-1;0;1;1
65;1;1;2;2;11240;1;2;2;28;oct;149;1;-1;0;1;2
54;1;2;2;2;735;2;2;3;28;oct;300;1;-1;0;1;2
26;7;3;1;2;603;2;2;3;28;oct;73;1;-1;0;1;2
67;10;1;3;2;2;2;2;3;28;oct;1118;1;-1;0;1;2
68;10;1;3;2;7945;2;2;3;28;oct;210;1;-1;0;1;2
74;10;1;4;2;1742;2;2;3;28;oct;1092;1;-1;0;1;2
75;9;1;1;2;4984;2;2;2;28;oct;509;1;-1;0;1;1
27;4;3;4;2;390;2;2;3;28;oct;190;1;82;1;4;2
65;10;1;3;2;1004;2;2;3;28;oct;371;1;-1;0;1;1
64;10;1;2;2;4787;2;2;3;28;oct;501;1;-1;0;1;1
38;11;3;4;2;1727;2;2;2;28;oct;182;2;-1;0;1;2
42;8;1;2;2;3213;2;2;2;28;oct;172;1;-1;0;1;2
30;1;3;2;2;914;1;2;3;28;oct;524;3;272;1;3;1
57;5;1;4;2;2326;2;2;3;28;oct;207;1;194;1;4;1
31;4;1;4;2;81;1;2;3;29;oct;164;2;-1;0;1;1
52;8;1;2;2;2230;2;2;3;29;oct;423;3;-1;0;1;1
25;4;3;4;2;667;2;2;3;29;oct;408;2;-1;0;1;2
36;4;1;4;2;203;2;2;3;29;oct;139;1;-1;0;1;1
55;4;1;4;2;13578;2;2;3;29;oct;247;2;-1;0;1;2
64;4;1;4;2;3951;2;2;3;29;oct;164;1;-1;0;1;1
54;11;1;1;2;240;1;2;3;29;oct;142;1;-1;0;1;1
26;1;3;2;2;338;2;2;3;29;oct;209;1;188;2;1;1
51;9;3;2;2;0;2;2;3;29;oct;1707;2;-1;0;1;1
72;10;1;2;2;0;2;2;3;29;oct;189;3;-1;0;1;1
30;4;3;4;2;0;2;2;3;29;oct;437;2;-1;0;1;2
30;4;1;4;2;944;2;2;3;29;oct;251;2;-1;0;1;1
61;8;1;2;2;272;2;2;3;29;oct;318;1;269;1;3;2
60;8;1;3;2;5;2;2;3;29;oct;401;1;-1;0;1;1
30;4;3;4;2;697;2;2;3;29;oct;215;3;80;5;4;1
39;4;1;4;2;53;1;2;3;29;oct;679;1;-1;0;1;2
45;1;2;2;2;0;2;2;3;29;oct;264;1;-1;0;1;1
32;3;3;4;2;685;1;2;3;29;oct;262;1;204;1;2;2
66;10;1;4;2;1948;2;2;3;29;oct;106;2;269;2;3;1
50;11;1;2;2;3654;2;2;3;29;oct;215;2;78;2;2;1
54;5;1;2;2;962;1;2;3;29;oct;288;3;-1;0;1;1
28;7;3;4;2;2306;2;2;3;29;oct;140;2;-1;0;1;2
35;1;3;4;2;980;2;2;3;29;oct;68;2;-1;0;1;2
47;4;3;4;2;551;2;2;3;29;oct;124;1;-1;0;1;1
53;11;1;4;2;395;2;2;3;29;oct;136;1;148;1;3;1
47;4;3;4;2;159;2;2;2;29;oct;220;3;155;3;2;1
80;10;1;3;2;997;2;2;3;29;oct;746;2;86;1;2;1
61;4;1;4;2;477;1;2;3;29;oct;377;1;520;1;2;1
34;11;3;2;2;920;1;2;3;29;oct;250;1;342;5;3;2
47;4;1;4;2;3663;2;2;3;29;oct;424;2;213;3;4;1
36;11;1;4;2;1327;2;2;3;29;oct;174;2;-1;0;1;2
62;8;1;3;2;115;2;2;2;29;oct;157;4;183;3;3;2
30;11;3;2;2;853;2;2;3;29;oct;279;1;148;1;3;1
21;7;3;3;2;8278;2;2;3;29;oct;445;1;-1;0;1;1
56;10;1;3;2;1947;2;2;3;30;oct;631;2;149;3;3;2
67;2;1;4;2;7687;2;2;2;30;oct;70;3;-1;0;1;2
62;4;1;4;2;7458;2;2;3;30;oct;212;2;-1;0;1;1
37;4;1;4;2;7974;1;2;3;30;oct;176;5;158;7;2;2
41;3;1;4;2;0;2;2;3;30;oct;373;3;-1;0;1;1
84;10;1;3;2;1791;2;2;2;30;oct;62;3;-1;0;1;2
32;4;3;4;2;2846;1;2;3;30;oct;160;1;-1;0;1;2
30;11;3;4;2;53;2;2;3;30;oct;155;1;184;1;4;2
33;4;3;4;2;2934;2;2;3;30;oct;59;1;-1;0;1;2
49;4;2;4;2;348;2;2;3;30;oct;125;1;-1;0;1;1
26;11;3;2;2;44;2;2;3;30;oct;217;1;-1;0;1;1
36;8;1;2;2;1193;2;2;3;30;oct;640;1;-1;0;1;1
87;10;1;3;2;230;2;2;3;30;oct;144;1;-1;0;1;1
61;10;1;3;2;8729;2;2;3;30;oct;480;1;-1;0;1;1
52;9;1;4;2;730;1;2;3;30;oct;180;2;-1;0;1;2
47;3;1;4;2;1725;1;1;3;30;oct;183;2;-1;0;1;2
70;10;1;2;2;2384;2;2;3;30;oct;196;2;-1;0;1;1
60;4;1;4;2;3401;2;2;3;30;oct;294;1;270;1;3;1
41;12;1;4;2;881;2;2;3;30;oct;257;3;-1;0;1;1
46;5;1;3;2;3512;2;2;3;30;oct;175;1;197;1;3;1
22;7;3;2;2;1522;2;2;3;30;oct;368;2;-1;0;1;1
51;2;1;1;2;1585;2;2;2;30;oct;152;4;-1;0;1;2
60;10;2;2;2;4243;2;2;3;30;oct;416;2;-1;0;1;1
28;7;3;4;2;3717;2;2;2;30;oct;177;2;-1;0;1;2
60;10;2;3;2;8434;2;2;2;2;nov;105;2;-1;0;1;2
33;4;1;4;2;3301;1;2;3;2;nov;131;2;171;2;3;2
37;4;1;3;2;1506;2;2;3;2;nov;101;3;80;3;4;2
57;4;1;4;2;1832;1;2;3;2;nov;131;2;-1;0;1;2
20;7;3;3;2;0;2;2;3;2;nov;69;4;182;4;3;2
33;4;3;4;2;2485;1;2;3;2;nov;91;2;-1;0;1;2
30;11;3;2;2;846;2;2;3;2;nov;75;2;-1;0;1;2
29;11;3;2;2;3851;2;2;3;2;nov;59;2;-1;0;1;2
38;11;1;4;2;732;2;2;3;2;nov;53;2;161;1;3;2
70;11;1;2;2;3020;2;2;2;2;nov;358;2;186;1;3;2
39;11;1;4;2;508;2;2;3;2;nov;154;3;-1;0;1;2
51;11;1;2;2;39;2;2;3;2;nov;173;1;-1;0;1;2
32;4;3;4;2;9317;2;2;3;2;nov;92;3;-1;0;1;2
65;10;1;3;2;1992;2;2;2;2;nov;459;1;-1;0;1;2
32;11;3;4;2;600;2;2;3;2;nov;272;1;-1;0;1;2
29;7;3;4;2;3054;2;2;3;2;nov;204;1;186;7;4;2
54;11;1;2;2;473;2;1;3;2;nov;182;1;81;1;3;1
33;4;3;4;2;576;2;2;3;2;nov;144;1;-1;0;1;2
35;9;3;4;2;5462;2;2;3;2;nov;188;1;186;1;4;1
32;7;1;2;2;833;1;2;2;2;nov;227;5;164;3;2;2
26;1;1;4;2;906;2;2;3;2;nov;109;1;160;1;4;2
35;11;1;2;2;580;1;2;3;2;nov;180;2;171;1;3;2
51;11;1;2;2;580;1;2;2;2;nov;117;5;-1;0;1;2
58;1;1;2;2;2777;1;2;2;2;nov;214;3;-1;0;1;2
59;4;1;2;2;4412;2;2;3;2;nov;162;2;-1;0;1;1
66;5;1;3;2;922;2;2;2;2;nov;83;4;101;4;2;2
25;3;1;2;2;1404;1;2;3;2;nov;85;2;-1;0;1;2
72;10;3;4;2;1285;2;2;2;2;nov;179;5;98;2;3;2
55;4;2;4;2;2037;2;2;3;2;nov;209;2;273;1;3;1
29;7;3;1;2;10332;2;2;3;2;nov;46;3;-1;0;1;1
35;4;1;4;2;1133;1;2;3;3;nov;102;1;-1;0;1;1
44;11;1;4;2;1818;1;1;3;3;nov;88;2;83;2;3;2
44;1;1;2;2;205;2;2;3;3;nov;289;1;-1;0;1;1
48;4;1;2;2;0;1;1;3;3;nov;1233;1;351;2;3;1
35;1;2;2;2;1224;1;2;3;3;nov;187;1;-1;0;1;1
37;4;1;4;2;238;2;2;3;3;nov;149;1;-1;0;1;1
36;4;3;4;2;62;1;2;3;3;nov;566;1;182;7;3;1
52;1;3;2;2;2398;1;2;3;3;nov;412;1;-1;0;1;1
55;4;3;4;2;0;2;2;3;3;nov;222;3;187;3;3;2
67;10;2;2;2;704;2;2;3;3;nov;537;1;-1;0;1;1
36;9;1;4;2;506;2;2;3;3;nov;217;1;70;2;3;1
64;10;1;3;2;5871;2;2;3;3;nov;195;1;-1;0;1;2
34;4;3;4;2;382;2;2;3;3;nov;193;1;-1;0;1;2
64;4;1;1;2;2352;2;2;3;3;nov;181;4;183;7;4;1
45;5;1;2;2;360;2;2;3;3;nov;215;1;-1;0;1;1
29;11;3;2;2;938;2;2;3;3;nov;358;1;-1;0;1;1
40;8;1;2;2;1508;2;2;3;3;nov;177;2;85;3;3;2
33;12;1;2;2;1697;2;2;3;3;nov;179;1;-1;0;1;1
62;5;1;2;2;2;2;2;3;3;nov;322;1;-1;0;1;1
27;4;3;4;2;1720;2;2;3;3;nov;284;2;273;1;3;1
38;3;1;4;2;2812;1;2;3;3;nov;322;1;187;1;4;2
76;10;1;3;2;1492;2;2;2;3;nov;383;1;-1;0;1;1
36;3;1;4;2;7222;1;2;3;4;nov;116;4;154;1;3;2
18;7;3;2;2;156;2;2;3;4;nov;298;2;82;4;2;2
33;1;1;2;2;0;2;2;3;4;nov;86;3;-1;0;1;2
50;4;1;4;2;112;1;2;3;4;nov;70;5;85;5;2;2
31;4;1;4;2;1812;2;2;3;4;nov;138;1;84;2;3;2
69;11;1;4;2;482;2;2;3;4;nov;101;1;-1;0;1;2
29;1;3;2;2;2;2;2;3;4;nov;85;1;142;1;3;2
42;4;1;4;2;520;2;2;3;4;nov;158;1;-1;0;1;2
34;4;1;4;2;1778;2;2;3;4;nov;358;1;162;2;3;1
61;4;1;4;2;6016;2;2;3;4;nov;199;1;275;3;4;2
34;4;1;4;2;527;2;2;3;4;nov;272;1;-1;0;1;2
33;4;3;4;2;5276;2;2;3;4;nov;572;1;-1;0;1;2
31;4;3;4;2;220;1;2;3;4;nov;257;2;184;2;3;2
49;11;1;2;2;402;2;2;3;5;nov;76;2;-1;0;1;2
42;4;1;4;2;603;1;2;3;5;nov;298;5;-1;0;1;2
78;10;2;3;2;55;2;2;2;5;nov;143;3;90;1;2;2
55;8;1;2;2;12401;2;2;2;5;nov;111;9;511;4;2;2
73;10;1;2;2;19;2;2;3;5;nov;509;2;-1;0;1;2
54;11;1;2;2;0;2;2;3;6;nov;464;5;192;8;2;1
78;10;1;4;2;226;2;2;2;6;nov;136;1;-1;0;1;2
31;11;1;2;2;2440;2;2;3;6;nov;312;1;-1;0;1;2
60;11;1;4;2;6573;1;2;3;6;nov;126;2;87;2;3;2
67;10;1;3;2;942;2;2;3;6;nov;455;2;84;2;2;1
24;11;1;2;2;556;1;2;3;6;nov;368;2;80;2;4;1
33;11;1;4;2;1699;2;2;3;6;nov;178;2;94;1;4;1
33;11;1;2;2;6699;2;2;3;9;nov;425;1;462;1;3;2
53;1;1;2;2;10541;2;2;3;9;nov;178;1;-1;0;1;1
33;7;1;2;2;1536;2;2;3;9;nov;262;1;94;2;4;1
24;7;3;4;2;235;2;2;3;9;nov;118;1;-1;0;1;1
32;4;3;4;2;935;2;2;3;9;nov;165;1;91;7;4;1
60;9;1;4;2;10861;2;2;3;9;nov;98;1;91;2;3;1
64;6;1;4;2;2331;2;2;2;9;nov;201;1;-1;0;1;1
34;1;1;2;2;2374;1;2;3;9;nov;161;1;209;2;3;1
35;4;3;4;2;1228;2;2;3;9;nov;696;2;88;12;3;1
53;4;1;4;2;1356;1;2;3;9;nov;371;2;96;4;3;2
24;7;3;2;2;125;2;2;3;9;nov;263;1;90;1;3;1
81;10;2;1;2;9224;2;2;2;9;nov;235;2;-1;0;1;2
27;12;3;2;2;6279;1;2;3;9;nov;257;1;-1;0;1;2
32;11;3;4;2;1527;1;2;3;9;nov;270;1;144;2;3;2
38;4;3;4;2;3141;2;2;3;9;nov;347;4;189;2;4;1
47;5;1;2;2;3940;1;2;3;9;nov;171;2;96;5;4;2
45;4;1;4;2;160;2;2;3;10;nov;182;2;194;1;4;1
42;4;1;4;2;2816;2;2;3;10;nov;193;2;-1;0;1;1
63;10;2;3;2;109;2;2;3;10;nov;406;2;-1;0;1;1
40;4;1;4;2;0;2;2;3;10;nov;147;1;96;8;4;1
31;9;1;4;2;2666;2;2;3;10;nov;318;2;97;6;4;1
44;1;3;2;2;1534;2;2;3;10;nov;95;1;95;3;4;1
61;10;1;4;2;2557;1;2;3;10;nov;89;1;91;4;4;1
76;10;1;2;2;2302;2;2;2;10;nov;345;2;-1;0;1;2
67;4;1;4;2;405;2;2;3;10;nov;344;2;95;2;4;1
33;4;1;4;2;22867;1;2;3;10;nov;266;2;92;3;3;1
57;4;1;2;2;2155;2;1;3;10;nov;144;3;91;2;3;1
71;5;2;3;2;1311;2;2;3;10;nov;301;2;91;1;4;1
79;10;1;2;2;2661;2;2;3;10;nov;254;5;-1;0;1;1
52;3;1;2;2;94;2;2;3;10;nov;293;3;190;10;3;1
61;9;1;4;2;4162;2;2;3;10;nov;185;1;-1;0;1;2
48;3;2;2;2;201;2;2;3;10;nov;594;1;91;1;4;1
33;4;1;4;2;1388;1;2;3;10;nov;280;1;89;2;3;2
47;1;1;2;2;0;2;2;3;10;nov;213;1;190;1;2;1
27;1;3;2;2;4590;1;2;3;10;nov;131;4;89;3;3;1
70;10;1;2;2;1164;2;2;2;10;nov;208;2;-1;0;1;2
52;11;1;4;2;1785;2;2;3;10;nov;133;3;89;1;3;2
32;4;3;4;2;2134;2;2;3;10;nov;98;2;-1;0;1;2
73;10;1;3;2;9160;2;2;3;11;nov;516;2;90;3;2;2
63;10;1;2;2;3579;2;2;2;11;nov;93;2;-1;0;1;2
49;4;1;3;2;3371;2;2;3;11;nov;269;2;-1;0;1;1
35;4;3;4;2;612;2;2;3;11;nov;158;1;195;1;3;2
35;1;3;4;2;5007;1;2;3;11;nov;133;1;90;3;3;2
23;11;3;2;2;598;2;2;3;11;nov;406;1;195;1;3;1
26;4;3;4;2;943;2;2;3;11;nov;166;1;195;1;4;1
58;8;1;2;2;381;2;2;3;11;nov;79;4;-1;0;1;2
40;4;1;4;2;9366;2;2;3;11;nov;69;3;-1;0;1;1
32;11;3;4;2;6746;2;2;3;11;nov;199;1;-1;0;1;1
51;4;1;4;2;938;2;2;3;11;nov;98;2;97;3;3;2
33;12;1;2;2;1076;2;2;3;11;nov;131;1;96;5;3;1
35;4;1;4;2;0;1;2;3;11;nov;229;2;96;3;4;1
53;4;1;4;2;1624;2;2;3;11;nov;166;3;97;7;4;1
20;7;3;1;2;801;2;2;3;11;nov;244;2;-1;0;1;1
28;7;3;4;2;3;2;2;3;11;nov;135;2;148;1;2;2
44;9;2;4;2;1070;1;2;3;11;nov;172;1;91;5;4;1
53;8;2;3;2;4401;2;2;2;11;nov;241;1;92;1;4;1
39;4;3;4;2;1509;2;2;3;11;nov;248;1;-1;0;1;2
21;7;3;2;2;123;2;2;2;11;nov;513;1;91;1;4;1
36;8;3;2;2;3623;2;2;1;12;nov;71;1;378;1;4;1
31;4;3;4;2;533;2;2;3;12;nov;90;3;93;6;4;1
42;11;1;2;2;994;1;2;3;12;nov;227;3;93;6;4;1
28;9;3;4;2;805;2;2;3;12;nov;116;5;170;2;3;2
27;9;3;4;2;168;2;2;3;12;nov;123;1;196;1;4;1
57;3;1;2;2;2299;2;2;3;12;nov;39;3;-1;0;1;2
33;12;1;2;2;386;2;2;3;12;nov;253;1;92;4;3;1
29;4;3;4;2;1026;2;2;3;12;nov;226;1;92;1;2;1
65;10;1;2;2;1370;2;2;3;12;nov;177;1;92;1;3;2
54;5;3;2;2;1213;2;2;3;12;nov;241;1;-1;0;1;1
63;10;1;3;2;8044;2;2;3;12;nov;702;1;-1;0;1;2
72;10;1;2;2;4130;2;2;3;12;nov;427;1;-1;0;1;2
